"","EVENT_DATE","YEAR","EVENT_TYPE","PERPRETATORS","VICTIMS","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","FATALITIES"
"2259","2008-01-08",2008,"Battle-No change of territory","Unidentified Ethnic Militia (Kenya)","Unidentified Ethnic Militia (Kenya)","Kenya","Marsabit","Saku","Marsabit Central","Marsabit",2.3333,37.9833,"Reuters",5
"2260","2008-01-09",2008,"Battle-No change of territory","Unidentified Armed Group (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Trans Nzoia","Kwanza","Kapomboi","Kwanza",1.16667,35,"BBC Monitoring",1
"2261","2008-01-09",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Trans Nzoia","Kwanza","Kapomboi","Kwanza",1.16667,35,"BBC Monitoring",0
"2262","2008-01-09",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nakuru","Rongai","Visoi","Rongai",-0.1666,35.85,"Dow Jones International 12/1/08, All Africa 14/1/08",1
"2263","2008-01-10",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nakuru","Kuresoi North","Sirikwa","Molo",-0.25,35.73333,"Dow Jones International 12/1/08",1
"2264","2008-01-13",2008,"Violence against civilians","SLDF: Sabaot Land Defence Force","Civilians (Kenya)","Kenya","Trans Nzoia","Saboti","Matisi","Kalaha",1.0167,35,"BBC Monitoring",7
"2265","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nakuru","Kuresoi South","Keringet","Keringet",-0.4666,35.6833,"All Africa",0
"2266","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Kericho","Bureti","Litein","Litein",-0.5833,35.1833,"All Africa",0
"2267","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nakuru","Kuresoi North","Sirikwa","Molo",-0.25,35.73333,"All Africa",0
"2268","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Taita Taveta","Mwatate","Chawia","Mwatate",-3.49947,38.37624,"All Africa",0
"2269","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"All Africa",0
"2270","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Narok","Narok North","Narok Town","Narok",-1.07829,35.86012,"All Africa",0
"2271","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Taita Taveta","Taveta","Mboghoni","Taveta",-3.39879,37.68336,"All Africa",0
"2272","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Taita Taveta","Voi","Kaloleni","Voi",-3.39605,38.55609,"All Africa",0
"2273","2008-01-14",2008,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Mombasa","Mvita","Tononoka","Mombasa",-4.05,39.66667,"Reuters",0
"2274","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Bungoma","Kanduyi","Khalaba","Bungoma",0.5635,34.56055,"Reuters",0
"2275","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Busia","Matayos","Burumba","Busia",0.46005,34.11169,"All Africa",0
"2276","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Uasin Gishu","Ainabkoi","Kapsoya","Eldoret",0.516667,35.283333,"Reuters",0
"2277","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Homa Bay","Homa Bay Town","Homa Bay Central","Homa Bay",-0.52731,34.45714,"All Africa",0
"2278","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Kakamega","Lurambi","Sheywe","Kakamega",0.2833,34.75,"All Africa",0
"2279","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nandi","Emgwen","Kapsabet","Kapsabet",0.20387,35.105,"All Africa",0
"2280","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nairobi","Kibra","Lindi","Kibera",-1.311658,36.789134,"Reuters",0
"2281","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Kisumu","Kisumu Central","Market Milimani","Kisumu",-0.1,34.75,"All Africa",2
"2282","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nairobi","Mathare","Mabatini","Mathare",-1.261413,36.860813,"Reuters",0
"2283","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Migori","Suna West","Ragana-Oruba","Migori",-1.0667,34.4667,"Reuters",1
"2284","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Kakamega","Mumias West","Mumias Central","Mumias",0.335107,34.486396,"All Africa",0
"2285","2008-01-14",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"All Africa",0
"2286","2008-01-14",2008,"Violence against civilians","Police Forces of Kenya (2002-2013)","Civilians (Kenya)","Kenya","Kisumu","Kisumu Central","Market Milimani","Kisumu",-0.1,34.75,"BBC Monitoring",2
"2287","2008-01-14",2008,"Violence against civilians","Police Forces of Kenya (2002-2013)","Civilians (Kenya)","Kenya","Nairobi","Mathare","Mabatini","Mathare",-1.261413,36.860813,"BBC Monitoring",0
"2288","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nakuru","Kuresoi South","Keringet","Keringet",-0.4666,35.6833,"All Africa",0
"2289","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Kericho","Bureti","Litein","Litein",-0.5833,35.1833,"All Africa",0
"2290","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nakuru","Kuresoi North","Sirikwa","Molo",-0.25,35.73333,"All Africa",0
"2292","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Taita Taveta","Mwatate","Chawia","Mwatate",-3.49947,38.37624,"All Africa",0
"2293","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"All Africa",0
"2294","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Narok","Narok North","Narok Town","Narok",-1.07829,35.86012,"All Africa",0
"2295","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Taita Taveta","Taveta","Mboghoni","Taveta",-3.39879,37.68336,"All Africa",0
"2296","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Taita Taveta","Voi","Kaloleni","Voi",-3.39605,38.55609,"All Africa",0
"2297","2008-01-15",2008,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Mombasa","Mvita","Tononoka","Mombasa",-4.05,39.66667,"Financial Times 17/1/08",0
"2298","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Busia","Matayos","Burumba","Busia",0.46005,34.11169,"All Africa",0
"2299","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Uasin Gishu","Ainabkoi","Kapsoya","Eldoret",0.516667,35.283333,"Dow Jones International 17/1/08",0
"2300","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nairobi","Kibra","Lindi","Kibera",-1.311658,36.789134,"Reuters",2
"2301","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Kisumu","Kisumu Central","Market Milimani","Kisumu",-0.1,34.75,"All Africa",2
"2302","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nairobi","Mathare","Mabatini","Mathare",-1.261413,36.860813,"Reuters",0
"2303","2008-01-15",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"All Africa",7
"2304","2008-01-15",2008,"Battle-No change of territory","Maasai Ethnic Militia (Kenya)","Kikuyu Ethnic Militia (Kenya)","Kenya","Narok","Narok North","Narok Town","Narok",-1.07829,35.86012,"Reuters",0
"2305","2008-01-15",2008,"Violence against civilians","Police Forces of Kenya (2002-2013)","Civilians (Kenya)","Kenya","Kisumu","Kisumu Central","Market Milimani","Kisumu",-0.1,34.75,"BBC Monitoring",1
"2306","2008-01-15",2008,"Violence against civilians","Police Forces of Kenya (2002-2013)","Civilians (Kenya)","Kenya","Nairobi","Mathare","Mabatini","Mathare",-1.261413,36.860813,"BBC Monitoring",0
"2307","2008-01-15",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"The Standard 18/1/08",1
"2308","2008-01-16",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Taita Taveta","Mwatate","Chawia","Mwatate",-3.49947,38.37624,"All Africa",0
"2310","2008-01-16",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Taita Taveta","Voi","Kaloleni","Voi",-3.39605,38.55609,"All Africa",0
"2312","2008-01-16",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Busia","Matayos","Burumba","Busia",0.46005,34.11169,"All Africa",0
"2313","2008-01-16",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Uasin Gishu","Ainabkoi","Kapsoya","Eldoret",0.516667,35.283333,"All Africa",0
"2314","2008-01-16",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Homa Bay","Homa Bay Town","Homa Bay Central","Homa Bay",-0.52731,34.45714,"All Africa",0
"2315","2008-01-16",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nairobi","Kibra","Lindi","Kibera",-1.311658,36.789134,"Reuters",0
"2316","2008-01-16",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Kisumu","Kisumu Central","Market Milimani","Kisumu",-0.1,34.75,"All Africa",0
"2317","2008-01-16",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nakuru","Kuresoi North","Sirikwa","Molo",-0.25,35.73333,"All Africa",1
"2318","2008-01-16",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"All Africa",0
"2319","2008-01-16",2008,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Narok","Narok North","Narok Town","Narok",-1.07829,35.86012,"All Africa",2
"2320","2008-01-16",2008,"Violence against civilians","Protesters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Mombasa","Mvita","Tononoka","Mombasa",-4.05,39.66667,"Reuters",1
"2321","2008-01-16",2008,"Battle-No change of territory","Maasai Ethnic Militia (Kenya)","Kikuyu Ethnic Militia (Kenya)","Kenya","Narok","Narok North","Narok Town","Narok",-1.07829,35.86012,"Reuters",4
"2322","2008-01-16",2008,"Violence against civilians","Police Forces of Kenya (2002-2013)","Civilians (Kenya)","Kenya","Kisumu","Kisumu Central","Market Milimani","Kisumu",-0.1,34.75,"All Africa",0
"2323","2008-01-17",2008,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Kericho","Ainamoi","Kipchebor","Kericho",-0.36774,35.28314,"All Africa",6
"2324","2008-01-17",2008,"Violence against civilians","Kalenjin Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Kericho","Ainamoi","Kipchebor","Kipkelion",-0.3666,35.2833,"Reuters",8
"2325","2008-01-18",2008,"Battle-No change of territory","Kikuyu Ethnic Militia (Kenya)","Luo Ethnic Militia (Kenya)","Kenya","Nairobi","Mathare","Mabatini","Mathare",-1.261413,36.860813,"Reuters",4
"2326","2008-01-18",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nairobi","Mathare","Mabatini","Mathare",-1.261413,36.860813,"APRS 20/1/08",0
"2327","2008-01-18",2008,"Violence against civilians","Kalenjin Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Kericho","Ainamoi","Kipchebor","Kipkelion",-0.3666,35.2833,"Reuters",11
"2328","2008-01-19",2008,"Battle-No change of territory","SLDF: Sabaot Land Defence Force","Police Forces of Kenya (2002-2013)","Kenya","Trans Nzoia","Endebess","Endebess","Endebess",1.06667,34.85,"BBC Monitoring",0
"2329","2008-01-19",2008,"Battle-No change of territory","Unidentified Armed Group (Kenya)","Unidentified Armed Group (Kenya)","Kenya","Nairobi","Mathare","Mabatini","Mathare",-1.261413,36.860813,"ISI Emerging Markets Africawire (Mail & Guardian) 22/1/08",2
"2330","2008-01-19",2008,"Violence against civilians","SLDF: Sabaot Land Defence Force","Civilians (Kenya)","Kenya","Trans Nzoia","Endebess","Endebess","Endebess",1.06667,34.85,"BBC Monitoring",5
"2331","2008-01-19",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nakuru","Molo","Elburgon","Chibonde Area",-0.3,35.8167,"The Nation 22/1/08",2
"2332","2008-01-19",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Kiambu","Gatundu South","Kiganjo","Gacarage",-0.9333,36.75,"The Nation 22/1/08",3
"2333","2008-01-19",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nairobi","Kibra","Lindi","Kibera",-1.311658,36.789134,"ISI Emerging Markets Africawire (Mail & Guardian) 22/1/08",3
"2334","2008-01-19",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Baringo","Eldama Ravine","Mumberes/Maji Mazuri","Molo",-0.1833,35.7333,"The Nation 22/1/08",1
"2335","2008-01-19",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Uasin Gishu","Kesses","Tarakwa","Timboroa",0.05,35.5167,"BBC Monitoring",1
"2336","2008-01-20",2008,"Battle-No change of territory","SLDF: Sabaot Land Defence Force","Police Forces of Kenya (2002-2013)","Kenya","Trans Nzoia","Endebess","Endebess","Endebess",1.06667,34.85,"BBC Monitoring",0
"2337","2008-01-20",2008,"Battle-No change of territory","Unidentified Armed Group (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"BBC Monitoring",3
"2338","2008-01-20",2008,"Riots/Protests","Protesters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"Irish Examiner 22/1/08",0
"2339","2008-01-20",2008,"Riots/Protests","Protesters (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"All Africa",0
"2340","2008-01-20",2008,"Battle-No change of territory","Unidentified Ethnic Militia (Kenya)","Unidentified Ethnic Militia (Kenya)","Kenya","Tana River","Galole","Chewani","Hola",-1.50361,40.0333,"BBC Monitoring",3
"2341","2008-01-20",2008,"Violence against civilians","Mungiki Militia","Civilians (Kenya)","Kenya","Nairobi","Ruaraka","Baba Dogo","Kariobangi",-1.240741,36.880354,"BBC Monitoring",1
"2342","2008-01-20",2008,"Violence against civilians","SLDF: Sabaot Land Defence Force","Civilians (Kenya)","Kenya","Trans Nzoia","Endebess","Endebess","Endebess",1.06667,34.85,"BBC Monitoring",5
"2343","2008-01-20",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Siaya","Alego Usonga","Usonga","Aldai",0.0833,34.0667,"BBC Monitoring",6
"2344","2008-01-20",2008,"Violence against civilians","Kalenjin Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Kericho","Ainamoi","Kipchebor","Kipkelion",-0.3666,35.2833,"DJI 22/1/08",8
"2345","2008-01-21",2008,"Battle-No change of territory","Kikuyu Ethnic Militia (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Kiambu","Limuru","Limuru East","Limuru",-1.1,36.65,"DJI21/1/08",2
"2346","2008-01-21",2008,"Battle-No change of territory","Mungiki Militia","""Taliban"" Militia","Kenya","Nairobi","Ruaraka","Baba Dogo","Kariobangi",-1.240741,36.880354,"DJI 24/1/08",1
"2347","2008-01-21",2008,"Battle-No change of territory","Unidentified Armed Group (Kenya)","Unidentified Armed Group (Kenya)","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"DJI 24/1/08",6
"2348","2008-01-21",2008,"Battle-No change of territory","Unidentified Armed Group (Kenya)","Unidentified Armed Group (Kenya)","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"BBC Monitoring",0
"2349","2008-01-21",2008,"Battle-No change of territory","Unidentified Ethnic Militia (Kenya)","Unidentified Ethnic Militia (Kenya)","Kenya","Nakuru","Kuresoi North","Sirikwa","Molo",-0.25,35.73333,"DJI 24/1/08",0
"2350","2008-01-21",2008,"Violence against civilians","Police Forces of Kenya (2002-2013)","Civilians (Kenya)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"Xinhua",0
"2351","2008-01-21",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nakuru","Kuresoi North","Sirikwa","Molo",-0.25,35.73333,"Xinhua",1
"2352","2008-01-21",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nakuru","Kuresoi North","Sirikwa","Molo",-0.25,35.73333,"The Nation, 23/1/08",1
"2353","2008-01-21",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"The Nation 24/1/08",0
"2354","2008-01-21",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"The Australian 24/1/08",1
"2355","2008-01-21",2008,"Violence against civilians","Kikuyu Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Kiambu","Limuru","Limuru East","Limuru",-1.1,36.65,"DJI21/1/08",0
"2356","2008-01-22",2008,"Battle-No change of territory","Unidentified Armed Group (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nakuru","Kuresoi North","Sirikwa","By-Gum",-0.3,35.6667,"DJI 25/1/08, All Africa 25/1/08",0
"2357","2008-01-22",2008,"Battle-No change of territory","Unidentified Armed Group (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"All Africa",0
"2358","2008-01-22",2008,"Battle-No change of territory","Unidentified Armed Group (Kenya)","Unidentified Armed Group (Kenya)","Kenya","Nakuru","Kuresoi North","Sirikwa","By-Gum",-0.3,35.6667,"DJI 25/1/08, All Africa 25/1/08",18
"2359","2008-01-22",2008,"Battle-No change of territory","Unidentified Armed Group (Kenya)","Unidentified Armed Group (Kenya)","Kenya","Nakuru","Nakuru Town East","London","Mauche",-0.2833,36.0667,"BBC Monitoring",3
"2360","2008-01-22",2008,"Battle-No change of territory","Unidentified Armed Group (Kenya)","Unidentified Armed Group (Kenya)","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"BBC Monitoring",12
"2361","2008-01-22",2008,"Battle-No change of territory","Unidentified Armed Group (Kenya)","Unidentified Armed Group (Kenya)","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"BBC Monitoring",0
"2362","2008-01-22",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"Irish Examiner 25/1/08, The Guardian Unlimited 15/1/08",2
"2363","2008-01-22",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"BBC Monitoring",3
"2364","2008-01-22",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"The Nation 24/1/08",0
"2365","2008-01-23",2008,"Battle-No change of territory","Unidentified Armed Group (Kenya)","Police Forces of Kenya (2002-2013)","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"All Africa",0
